,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,superTopHighlight,topNewDevelopment,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
348,23,102839147,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/8e/e5/1169041408.jpg,32,210000.0,flat,sale,90.0,3,1,"CIGÜEÑA, 7",Madrid,Madrid,es,40.3898059,-3.7228692,True,https://www.idealista.com/inmueble/102839147/,3420,"Posibilidad compra plaza de GARAJE en el edificio, precio a convenir. Piso PRIMERO/BAJO exterior dispone de 3 habitaciones, salon, cocina, 1 baño con posibilidad de 2, tendedero en azotea, carpintería interior madera, carpintería exterior de aluminio.",False,good,False,2333.0,{'typology': 'flat'},"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en Cigüeña, 7'}",False,False,False,False,,False,False,,bj,True,Carabanchel,Opañel,True,,,
349,24,102602466,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/6a/76/1160980749.jpg,17,245000.0,flat,sale,73.0,2,1,Calle Aldea del Fresno,Madrid,Madrid,es,40.3954407,-3.6993838,False,https://www.idealista.com/inmueble/102602466/,2386,"Inmobiliaria Tecnocasa de Paseo de las Delicias 106, vende en exclusiva: vivienda de 65metros útiles ubicado en tercera planta exterior con ascensor, dos habitaciones y un baño, inmueble muy luminoso en la zona de Delicias- Embajadores. Distribuido en un gran salón - comedor, una cocina, dos habitaciones y un baño, con ventanas en todas las estancias de la vivienda. Con gran almacenamiento, da sol directo todo el día primero en los habitaciones y a partir de la 13:30 empieza a dar en el salón - comedor.  Calefacción individual de gas natural con radiadores en todas las estancias.   ITE desfavorable.  Para mas información y visitas llamen al a la atención de Andréi.",False,renew,False,3356.0,{'typology': 'flat'},"{'subtitle': 'Chopera, Madrid', 'title': 'Piso en Calle Aldea del Fresno'}",True,False,False,False,,False,False,,3,True,Arganzuela,Chopera,True,,,
350,0,97937319,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/8f/53/995640004.jpg,8,63700.0,chalet,sale,111.0,3,2,Calle Cádiz s/n,Toledo,Chozas de Canales,es,40.0992077,-4.0516954,True,https://www.idealista.com/inmueble/97937319/,46047,"Casa en la provincia de toledo, en el municipio de chozas de canales, en la calle clcadiz. Con incidencias: inmueble okupado-no visitable.",False,good,False,574.0,{'typology': 'chalet'},"{'subtitle': 'Chozas de Canales', 'title': 'Chalet en Calle Cádiz s/n'}",False,False,False,False,,False,False,0045692650,,,,,,,,
351,1,102406491,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/6e/f2/1154625176.jpg,23,115000.0,flat,sale,65.0,2,1,PALENCIA,Madrid,San Fernando de Henares,es,40.4268942,-3.5356869,False,https://www.idealista.com/inmueble/102406491/,14229,"Agencia Inmobiliaria de San Fernando de Henares y zona B° La Estación, oficina Tecnocasa vende. Vivienda ubicada en PISO DE DON ELIAS, San Fernando de Henares, muy próxima a todo tipo de transporte publico, renfe, METRO, parada de autobuses, restaurantes, bares, Hospital del Henares, centros comerciales. La vivienda consta de 65 m² repartidos en 2 dormitorios, amplio salón de paso luminoso con salida a terraza doble, cocina y baño completo con plato de ducha y ventana. Posibilidad de financiación 100%. La vivienda se encuentra cercana a todo tipo de transporte publico; metro (línea 7) autobuses urbanos (l-1, l-2); autobuses interurbanos (2 22) y autobuses nocturnos (n-202 y n-203) y junto a la parada de cercanías de San Fernando de Henares (c-2, c-7 y c-8).",False,good,False,1769.0,{'typology': 'flat'},"{'subtitle': 'Fuencasa, San Fernando de Henares', 'title': 'Piso en Palencia'}",False,False,False,False,,False,False,,4,True,Fuencasa,,True,,,
352,2,102537136,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/0b/69/1158803344.jpg,18,200000.0,flat,sale,110.0,3,2,Avenida Orcasur,Madrid,Madrid,es,40.3722276,-3.7012028,False,https://www.idealista.com/inmueble/102537136/,4947,"Magnífica vivienda de 2 habitaciones (Antes 3). Si lo que buscas es un inmueble totalmente equipado, amueblado y con muchas estancias reformadas, pues es lo que buscas. Cabe destacar su zona próxima al Metro, a la M30, M40 y la A4. Sus principales características: •Su magnífico salón de 22m2 te cautivará. •Su cocina de de 14M2 (Se podría incorporar al Salón) •Su terraza de 8,71m2. •Sus dormitorios de 18m2 y 13,03m2. •Ventanas Climalit y de Aluminio. •Puertas de madera Maciza. •Pintura Lisa. •Bañera y Plato de Ducha. •Puerta Exterior Blindada. •Trastero. Y sobretodo su posibilidad de un Ascensor, aunque al ser una primera planta no es molesto. Para mucha más información no dude en contactar con nosotros, le concertaremos una visita y le ayudaremos en el proceso de la hipoteca por si es necesario. Omar Hernández.",True,good,False,1818.0,{'typology': 'flat'},"{'subtitle': '12 de Octubre-Orcasur, Madrid', 'title': 'Piso en Avenida Orcasur'}",False,False,False,False,,False,False,,1,True,Usera,12 de Octubre-Orcasur,False,,,
353,3,102468788,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/1b/e0/1156675120.jpg,20,163500.0,flat,sale,76.0,2,1,Plaza de Doña Juana de Coello,Madrid,Pinto,es,40.2431689,-3.699328,False,https://www.idealista.com/inmueble/102468788/,19297,"GRAN OPORTUNIDAD! Fantástica vivienda en Parque del Egido. Cercana a las salidas de la autovía A-4 y M-506, junto al Parque del Egido, Centro de Salud, estación de Cercanías y todo tipo de servicios. Dispone de 2 habitaciones con balcones, armarios empotrados, cuarto de baño con plato de ducha, un salón fabuloso y cocina. Suelos de gress, puertas de madera y calefacción eléctrica. No cobramos al comprador. Disponemos de acuerdos con diferentes entidades bancarias para ayudarte en la obtencion del prestamo hipotecario para la compra de la vivienda. Más de nuestras viviendas en.",False,good,False,2151.0,{'typology': 'flat'},"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Piso en Plaza de Doña Juana de Coello'}",False,False,False,False,,False,False,6636504,1,True,Centro - Ayuntamiento,,False,,,
354,4,102713370,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/38/71/1164810364.jpg,18,160000.0,flat,sale,60.0,2,1,juan anton,Madrid,Madrid,es,40.4086414,-3.736225,False,https://www.idealista.com/inmueble/102713370/,2931,"Agencia inmobiliaria de MADRID | Oficina Tecnocasa Huerta Castañeda 2002 S. L. de MADRID VENDE PISO CERCA AL PASEO DE EXTREMADURA.  Vivienda CON ALTURA DE 3º PLANTA A REFORMAR. Está distribuido en entrada-pasillo, salón, dos amplios dormitorios, cocina luminosa y baño.  CALEFACCIÓN DE GAS NATURAL.  El inmueble tiene una buena ubicación en la zona y dispone de calefacción de gas, la cual es individual, no consta de Aire acondicionado. Disponible para venta inmediata. El inmueble ocupa una cuota de participación de 7,64% % sobre los elementos comunes del edificio. El último IBI fue de 243€. El edificio es del año 1955, Actualmente la ITE de este es favorable. Características: - Orientación SUR-OESTE. - Ventanas de Aluminio. - Puertas interiores de madera. - Fontanería de Origen - Baño con ventana. - Gas natural. A 3 minutos andando de la parada de metro Alto de Extremadura (Línea 6) y a escasos 6 minutos andando de la Casa de Campo, además, con parada de autobús con líneas 31, 33, 36, 39, 65, 500 y N-19, que le dirigen tanto a la zona de Moncloa-Plza. de España- Príncipe Pío, como a la Puerta del Sol y a Atocha. Ubicado en una zona muy tranquila, a escasos minutos de la Casa de Campo, uno de los pulmones verdes de la ciudad. Este parque fue cerrado al tráfico casi en su totalidad y ahora es uno de los mejores espacios de la Comunidad de Madrid para poder practicar nuestro deporte favorito al aire libre. Además de espacios ajardinados, parques, colegios, zonas verdes, centros de salud, polideportivos y centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. La vivienda se encuentra muy cerca de la zona Plaza España-Palacio Real. El Paseo Extremadura comunica con el puente de Segovia por un extremo y a la A-5 por el otro, la M30 y Madrid Río. Zona de fácil aparcamiento debido a la zona SER. (Zona verde). Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,renew,False,2667.0,{'typology': 'flat'},"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en juan anton'}",False,False,False,False,,False,False,,3,False,Latina,Puerta del Ángel,False,,,
355,5,101830571,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/0e/ff/1135223874.jpg,1,278900.0,chalet,sale,121.0,4,2,URBANIZACION LAS YUCAS,Madrid,Moraleja de Enmedio,es,40.2629597,-3.8582874,False,https://www.idealista.com/inmueble/101830571/,21560,"ZEUS INMOBILIARIA ofrece increíble chalet independiente de 121 metros con terreno de 512 metros cuadrados, ideal para reformar a tu gusto, parcela independiente en el centro de Moraleja de Enmedio, en urbanización la yucas, con todos los servicios a un paso, colegios, supermercado, farmacia, bares y restaurantes, ayuntamiento, etc.. . La vivienda se encuentra para reformar mejor ver. Posibilidad de piscina privada, paneles solares, todas las opciones que te puedas imaginar. Al precio de compra no hay que sumarle comisiones ni por comprar ni por financiar. Envíanos tu teléfono y nos pondremos en contacto con usted.",False,renew,False,2305.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Moraleja de Enmedio', 'title': 'Casa independiente en Urbanizacion Las Yucas'}",True,False,False,False,,False,False,3,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
356,6,101334813,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/30/b3/1118592746.jpg,7,103600.0,flat,sale,49.0,1,1,Calle Frómista,Madrid,Fuenlabrada,es,40.2972644,-3.8026956,False,https://www.idealista.com/inmueble/101334813/,15727,"REF. 4416 Vivienda ubicada en Fuenlabrada, Madrid Exterior de 49 m2 construidos y 42 m2 útiles distribuido en salón-comedor, cocina, 2 dormitorios y 1 baño. Para REFORMA POSIBILIDAD FINANCIACIÓN 100% PRECIO DE LA VIVIENDA Municipio que dispone de todos los servicios básicos a su alcance, con oferta comercial (superficies de grandes dimensiones y tiendas de barrio necesarias) y educativa, variedad de servicios de restauración y zonas verdes valoradas en las que poder realizar actividades al aire libre. Vivienda para quienes quieran vivir en una zona tranquila muy bien comunicada como para aquellos que busquen invertir para arrendamiento con una muy buena rentabilidad.",False,renew,False,2114.0,{'typology': 'flat'},"{'subtitle': 'La Serna, Fuenlabrada', 'title': 'Piso en Calle Frómista'}",False,False,False,False,,False,False,4416,bj,True,La Serna,,True,,,
357,7,102713837,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/88/66/907375843.jpg,19,124000.0,flat,sale,30.0,1,1,Calle Doña Urraca,Madrid,Madrid,es,40.4119198,-3.7259984,False,https://www.idealista.com/inmueble/102713837/,1997,"Inmobiliaria Burdecor comercializa la venta con Inquilina si quieren para invertir o venta directa, de esta preciosa y acogedora vivienda, en una zona muy bien comunicada con el trasporte publico. Ideal para una sola persona o una pareja. La vivienda consta de un dormitorio, y un baño, salón de paso y patio comunitario que se puede usar para tender. Vivienda reformada hace dos años, con suelos nuevos, tuberías, paredes, electricidad etc. Todo el suministro de la vivienda es eléctrico. Bomba de calor y frio. Suelos de tarima, puertas de madera en blanco, ventanas de aluminio de color plata. Se puede aprovechar un trastero comunitario por si hay que guardar una bicicleta. Comunidad al mes 40€/mes I. B. I al año 114€/año Transportes 0,05 Km Puente De Segovia-Paseo De Extremadura 0,08 Km Doña Berenguela - Caramuel 0,10 Km Puerta Del Ángel 0,20 Km Pº Extremadura - Pta. Del Ángel 0,22 Km Pº Extremadura - Pte. Segovia 0,24 Km Caramuel - Antillón 0,23 Km Saavedra Fajardo - Doña Urraca Educación 0,14 Km Colegio María Cristina 0,14 Km Escuela Infantil Puerta Del Ángel 0,17 Km Colegio Público Francisco De Goya 0,17 Km Centro Europeo De Estudios Profesionales 0,22 Km Colegio Santa Cristina 0,29 Km Colegio Cristo Rey 0,37 Km Colegio Público Ermita Del Santo 0,59 Km Escuela Superior De Hostelería Y Turismo 0,62 Km Colegio San Bernardo 0,73 Km Colegio Público Marqués De Marcenado Salud 0,39 Km Centro De Salud Caramuel.",False,good,False,4133.0,{'typology': 'flat'},"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en Calle Doña Urraca'}",False,False,False,False,,False,False,B-025,bj,False,Latina,Puerta del Ángel,True,,,
358,8,99433695,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/a9/9a/1043792589.jpg,16,120000.0,flat,sale,54.0,2,1,Calle Pensamiento,Madrid,Getafe,es,40.3143231,-3.7238103,False,https://www.idealista.com/inmueble/99433695/,11515,"Piso de 54 m² a la venta en Getafe. Localizada en el casco urbano, esta vivienda ofrece fácil incorporación por carretera a la A-42 entre otras. A pocos metros hay varias paradas de autobús y en unos minutos se alcanzan estaciones de cercanías y metro. En los alrededores se pueden encontrar todos los servicios necesarios como centro de salud, supermercados, restaurantes, gasolineras, bancos, locales comerciales, parques, centros educativos, etc. La vivienda, construida en el año 1967, cuenta con una superficie de 54 m² distribuida en 3 dormitorios, 1 cuarto de baño, comedor, cocina y Terraza, VIVIENDA EN PERIODO DE TRANSPARENCIA HASTA EL DÍA 11 DE octubre 2023.",False,good,False,2222.0,{'typology': 'flat'},"{'subtitle': 'Universidad, Getafe', 'title': 'Piso en Calle Pensamiento'}",False,False,False,False,,False,False,3GETAFE06047PENSAMIENTO,4,True,Universidad,,False,,,
359,9,102368887,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/3a/8f/1153816533.jpg,17,160000.0,flat,sale,245.0,3,2,Centro Urbano,Madrid,San Sebastián de los Reyes,es,40.5498742,-3.6286548,False,https://www.idealista.com/inmueble/102368887/,16095,"IMPERIO INMOBILIARIO ofrece en exclusiva este fantástico inmueble de 245 m2 ubicado en el corazón de San Sebastián de los Reyes. Muy cerca de la Av. España y Av. de la Sierra.  LEER BIEN+++ IDEAL PARA INVERSORES+++  Este inmueble tiene la posibilidad de distribuirse en las siguientes estancias: 1 LOFT de 52m2 TIPO APARTAMENTO CON DORMITORIO IDEPENDIENTE.  1 LOFT 69m2 TIPO APARTAMENTO DE 1 O 2 DORMITORIOS.  Aproximadamente 20 trasteros de unos 4m2 cada uno El barrio de está muy bien comunicado estación de Renfe y de bus hacia Madrid a menos de 2 minutos andando, estación de metro a menos de 5 minutos. Asimismo, es una zona con múltiples servicios educativos, sociales y asistenciales. Y también encontrarás muchos espacios culturales, bares, restaurantes, comercios locales, supermercados, Etc.  Para cualquier consulta no dude en contactar con nosotros, estaremos encantados de atenderle. Nuestro departamento financiero está dispuesto a asesorarle en cualquier momento.",True,renew,False,653.0,{'typology': 'flat'},"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Piso'}",True,False,False,False,,False,False,CENTRO SANSE 1,bj,True,Centro Urbano,,False,,,
360,10,101780900,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/e5/e6/1147214822.jpg,21,127300.0,chalet,sale,140.0,4,2,Pioz,Guadalajara,Pioz,es,40.4707361,-3.1569332,False,https://www.idealista.com/inmueble/101780900/,46618,"ESCUCHAMOS TU OFERTA... OPORTUNIDAD DE TENER TU PROPIA CASA POR MENOS QUE LA CUOTA DE ALQUILER. Impresionante ubicación, cerca de todo suministros y comercios... Ven a verlo porque tiene muchas mejoras de obra nuevas para poder estrenar para ti.. . Disponemos de Impresionante Chalet pareado de unos 140 metros aproximados... totalmente reformado para entrar a vivir. El chalet al ser pareado tiene parcela libre en lateral para aquellas reuniones familiares, poder aparcar algún coche, poner piscina, actualmente dispone de barbacoa de obra. La vivienda en planta calle dispone de cocina independiente, salón amplio con salida al jardín, y una habitación amplia con armario empotrado y baño completo. En la planta de arriba, se amplio los metros de la vivienda por lo tanto en la planta de arriba se dispone del doble habiendo realizado una obra integral en la misma y teniendo la siguiente configuración que es de tres habitaciones muy amplias y un baño completo. La vivienda a pasado de unos 94 metros según catastro a unos 140 metros aproximados. ( teniendo en cuenta los metros de la planta de arriba que se duplicaron con dicha reforma de ahí sale estos metros aproximados que se detallan. ) La vivienda se entrega tal cual se ven en las fotos, para entrar a vivir directamente, ubicado en zona muy consolidada de Pioz Pueblo, al lado de comercios, parques, colegios,.. . NO pierdas la oportunidad de tener esta oportunidad, y ven a verlo porque te ayudamos sin coste en todo el proceso de la financiación y vender tu vivienda para comprar esta. No cobramos honorarios al comprador. Estudiamos tu propuesta de compra. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,909.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Pioz', 'title': 'Chalet pareado'}",False,False,False,False,,False,False,NM-00752,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
361,11,101720946,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/00/ac/1131540991.jpg,43,160000.0,chalet,sale,79.0,1,2,El Viso de San Juan,Toledo,El Viso de San Juan,es,40.1301484,-3.9222361,False,https://www.idealista.com/inmueble/101720946/,36881,"Acacia Wellness ofrece en VENTA: Amplia parcela de 1.973m2 con DOS casas independientes en Urbanización El Cerrón, a tan sólo 1,5 km del núcleo urbano. La casa principal dispone de salón con estufa de pellet, cocina equipada, 1 habitación y 1 baño completo. La segunda construcción dispone de sala de estar y 1 baño completo. Viviendas equipadas con suelos de gres, puertas de roble, ventanas de aluminio con rejas, NO disponen de calefacción (sólo estufa de pellet en la vivienda principal con capacidad para proporcionar calor a todas las estancias). Parcela muy cuidada de 1.973m2 con amplia piscina de obra, pozo propio, zonas soladas, zonas de jardín, huerto, porche, techado para coches, cuarto de depuradora y cuarto trastero.  SOMOS especialistas en financiación. Tenemos la hipoteca que buscas, hasta el 100%. Llámanos sin ningún tipo de compromiso y visítalo!",False,good,False,2025.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Viso de San Juan', 'title': 'Casa independiente'}",False,False,False,False,,False,False,VC- 13623,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
362,12,97778063,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/e6/4b/990087458.jpg,19,850000.0,chalet,sale,193.0,2,1,barrio Club de Golf,Madrid,Las Rozas de Madrid,es,40.5466928,-3.9220347,False,https://www.idealista.com/inmueble/97778063/,23479,"Construcción independiente "" para reforma integral"". PARCELA ubicada en la Urbanización CLUB DE GOLF con una Superficie de 4.892m². Estupenda situación con vistas del entorno natural. Para construir una vivienda unifamiliar aislada. Ocupación máxima 15%, edificabilidad 14%. La oportunidad de realizar su nuevo proyecto de vida en una urbanización de lujo con controles de entrada; barreras, garita de seguridad y patrulla de vigilancia rodada las 24h, todo ello sin tener que renunciar a los inmejorables servicios e infraestructuras que dispone el municipio de Las Rozas. El fácil acceso a la A-6; M-50 Eje Pinar - Las Rozas; M-505; transporte público; la estación de cercanías de Las Matas; los centros educativos; los espacios comerciales y de ocio.",False,renew,False,4404.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Club de Golf, Las Rozas de Madrid', 'title': 'Casa independiente'}",False,False,False,False,,False,False,RRV947,,,Club de Golf,Club de Golf,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
363,13,102615993,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/34/30/1161431160.jpg,10,70000.0,chalet,sale,99.0,3,1,IMPERIAL,Madrid,Perales de Tajuña,es,40.2328788,-3.3515699,False,https://www.idealista.com/inmueble/102615993/,36145,"Casa en Perales de Tajuña, con varias estancias con numerosas posibilidades.  Disponiendo de luz, agua y saneamiento. El inmueble se distribuye planta baja con salón, baño completo y cocina. Primera planta con 3 dormitorios. Segunda planta con salón y buhardilla. Perfecta para reformar, ya sea para vivir en familia, alquilar o destinar al uso turístico. Perales de Tajuña se encuentra a media hora de Madrid, a 2 km de la A3 y dispone de línea de autobús (326) con paradas en municipios adyacentes como Arganda del Rey y Perales de Tajuña. Cuenta con Colegio de Enseñanza Pública, Escuela Infantil, Consultorio Médico y Farmacia.",False,renew,False,707.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Perales de Tajuña', 'title': 'Chalet adosado en Imperial'}",False,False,False,False,,False,False,,,,,,,,,
364,14,102790494,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/a6/05/1167413148.jpg,8,399000.0,penthouse,sale,70.0,1,1,barrio Las Tablas,Madrid,Madrid,es,40.5087542,-3.6702447,False,https://www.idealista.com/inmueble/102790494/,10609,"Magerit Homes vende ático junto al metro de las tablas. La vivienda es un ático con terraza, con amplitud de vistas, mucha luz y mucho sol. La distribución es muy buena y todos los espacios son muy amplios. Al entrar en la vivienda encontramos un armario empotrado que es muy útil para los abrigos de invierno, ropa de la casa,.. . El recibidor hace de distribuidor hacia el resto de dependencias como por ejemplo la cocina que tiene muy buen tamaño con tendedero cubierto. Salón de unos 20 metros cuadrados con acceso a la terraza de otros 20 metros aproximadamente. La terraza tiene amplitud de vistas y es muy privativa, con grifo para regar. Dormitorio con armario empotrado y muy buen espacio. Cuenta con una plaza de garaje y un trastero. Urbanización con piscina, padel, zonas ajardinadas, portero,.. . Mejor ver!",False,good,False,5700.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Las Tablas, Madrid', 'title': 'Ático'}",False,False,False,False,,False,False,,7,True,Fuencarral,Las Tablas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
365,15,102873406,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/f5/65/1170683464.jpg,1,67000.0,flat,sale,70.0,3,1,"Zuloaga, 8",Madrid,Parla,es,40.2405121,-3.7604875,True,https://www.idealista.com/inmueble/102873406/,20182,Se vende piso con inquilino no se puede visitar ideal inversores.,False,renew,False,957.0,{'typology': 'flat'},"{'subtitle': 'Pintores-Ferial, Parla', 'title': 'Piso en Zuloaga, 8'}",False,False,False,False,,False,False,,4,True,Pintores-Ferial,,False,,,
366,16,92180694,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/b6/c2/832914729.jpg,11,71200.0,flat,sale,62.0,2,1,Calle Marte,Madrid,Ciempozuelos,es,40.1581893,-3.6221155,False,https://www.idealista.com/inmueble/92180694/,29555,"Piso de 60 m² con 2 habitaciones, 1 baño, cocina americana amueblada y salón-comedor en venta cerca de la plaza del Sol, en el centro de Ciempozuelos (Madrid). Cuenta con acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, transporte público, servicios de hostelería y restauración, etc. Goza de buenas comunicaciones con la estación de tren de la localidad y las carreteras M-404 y M-307. ¿Te interesa? Contacta con nosotros. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.  Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,1148.0,{'typology': 'flat'},"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Piso en Calle Marte'}",False,False,False,False,,False,False,ESP0000164307,,,Casco Antiguo sur,,False,,,
367,17,102231720,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/c9/a9/1148738037.jpg,16,120000.0,flat,sale,68.0,3,1,barrio Zarzaquemada,Madrid,Leganés,es,40.3349975,-3.757584,False,https://www.idealista.com/inmueble/102231720/,10183,"Piso alto y luminoso completamente reformado.  Vivienda de 68 metros cuadrados con hall, cocina independiente con tendedero añadido, salón de paso con terraza, dos dormitorios, despacho y un baño.  El piso tiene calefacción comunitaria y agua fría/caliente también comunitarias, además está completamente reformado y actualmente tiene suelos de tarima, paredes en liso, puertas de roble, ventanas de aluminio, puerta blindada, plato de ducha. todo en buen estado de conservación. IMPORTANTE: el piso es una cuarta planta SIN ascensor. Facilidades para la financiación.",False,good,False,1765.0,{'typology': 'flat'},"{'subtitle': 'Zarzaquemada, Leganés', 'title': 'Piso'}",False,False,False,False,,False,False,R816,4,True,Zarzaquemada,Zarzaquemada,False,,,
368,18,102557388,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/6d/0e/1159515796.jpg,13,139000.0,flat,sale,92.0,1,1,Parque Europa - Los Pitufos,Madrid,Pinto,es,40.2525051,-3.6969502,False,https://www.idealista.com/inmueble/102557388/,18264,"Agencia inmobiliaria en Pinto con dos puntos de venta a su disposición ofrece en la exclusiva zona de Parque Europa en Pinto: Bonita vivienda en exclusiva compuesta de salón muy luminoso, hall con armario empotrado, baño completo con bañera, cocina amueblada con tendedero, plaza de garaje incluida en el precio, la urbanización cuenta con zonas comunes y zonas ajardinadas, suelos de tarima. VIVIENDA PARA ENTRAR A VIVIR. TECNOCASA, red inmobiliaria líder en el sector de intermediación con más de 25 años de experiencia y de 860 oficinas a nivel nacional (339 en la Comunidad de Madrid). Gestión post-venta (para comprador y vendedor). Certificados, cambios de titularidad, plusvalías… Disponemos de las mejores viviendas del mercado. NO DUDE EN VISITARNOS. Su experto intermediario en financiación KIRON le asesorara sin ningún compromiso. Nuestros servicios. - HIPOTECA PRIMERA VIVIENDA. - HIPOTECA CAMBIO DE VIVIENDA. - HIPOTECA 100%.",False,good,False,1511.0,{'typology': 'flat'},"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Piso'}",False,False,False,False,,False,False,,bj,True,Parque Europa - Los Pitufos,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
